account_id,subscription_id,start_date,end_date,end_date_inferred,next_start_date,subscription_seq,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,is_trial,auto_renew_flag,upgrade_flag,downgrade_flag,subscription_cancel_flag
A-432483,S-6cdfb7,2024-11-29,,,,9,Pro,31,1519,18228,annual,False,True,False,False,False
A-439b2f,S-e48c4d,2024-03-09,,2024-04-16,2024-04-16,1,Basic,7,133,1596,annual,False,True,False,False,False
A-439b2f,S-94cfff,2024-04-16,2024-05-18,2024-05-18,2024-05-16,2,Pro,22,0,0,annual,True,True,False,False,True
A-439b2f,S-dab0d8,2024-05-16,,2024-05-30,2024-05-30,3,Basic,6,114,1368,annual,False,True,False,False,False
A-439b2f,S-ea3d54,2024-05-30,,2024-07-03,2024-07-03,4,Enterprise,1,199,2388,monthly,False,False,False,False,False
A-439b2f,S-0a765d,2024-07-03,,2024-12-27,2024-12-27,5,Basic,4,76,912,monthly,False,True,False,False,False
A-439b2f,S-83ee75,2024-12-27,,,,6,Pro,26,1274,15288,monthly,False,True,True,False,False
A-43a9e3,S-0d2fb8,2023-09-20,,2023-11-06,2023-11-06,1,Basic,22,418,5016,annual,False,False,False,False,False
A-43a9e3,S-df262a,2023-11-06,,2023-11-29,2023-11-29,2,Enterprise,28,5572,66864,monthly,False,True,True,False,False
A-43a9e3,S-c80ac4,2023-11-29,,2024-02-07,2024-02-07,3,Basic,18,342,4104,annual,False,True,False,False,False
A-43a9e3,S-f3274c,2024-02-07,,2024-02-22,2024-02-22,4,Pro,18,882,10584,annual,False,False,False,False,False
A-43a9e3,S-726749,2024-02-22,,2024-03-09,2024-03-09,5,Pro,18,882,10584,annual,False,True,True,False,False
A-43a9e3,S-8e5fd4,2024-03-09,,2024-03-26,2024-03-26,6,Basic,27,513,6156,annual,False,True,True,False,False
A-43a9e3,S-9171f0,2024-03-26,,2024-07-08,2024-07-08,7,Basic,27,513,6156,annual,False,True,False,False,False
A-43a9e3,S-fa8c75,2024-07-08,,,,8,Pro,18,882,10584,monthly,False,True,False,False,False
A-4437e4,S-4236fa,2023-11-17,,2023-11-20,2023-11-20,1,Basic,17,323,3876,monthly,False,True,False,False,False
A-4437e4,S-26836c,2023-11-20,,2023-11-20,2023-11-20,2,Basic,9,0,0,monthly,True,True,False,False,False
A-4437e4,S-17bedf,2023-11-20,2024-09-17,2024-09-17,2024-02-06,3,Basic,3,0,0,monthly,True,True,False,False,True
A-4437e4,S-72b4f2,2024-02-06,,2024-02-12,2024-02-12,4,Pro,49,2401,28812,annual,False,True,False,False,False
A-4437e4,S-8cc2e2,2024-02-12,,2024-04-21,2024-04-21,5,Pro,27,1323,15876,monthly,False,True,False,False,False
A-4437e4,S-8e701b,2024-04-21,,2024-05-14,2024-05-14,6,Enterprise,3,597,7164,monthly,False,False,False,False,False
A-4437e4,S-f09511,2024-05-14,,2024-07-10,2024-07-10,7,Enterprise,3,597,7164,monthly,False,True,True,False,False
A-4437e4,S-9acc7f,2024-07-10,,2024-07-20,2024-07-20,8,Enterprise,16,3184,38208,monthly,False,True,False,False,False
A-4437e4,S-05555d,2024-07-20,,2024-08-15,2024-08-15,9,Enterprise,16,3184,38208,annual,False,True,True,False,False
A-4437e4,S-e9dc6e,2024-08-15,,2024-08-16,2024-08-16,10,Pro,38,1862,22344,annual,False,True,False,False,False
A-4437e4,S-8e719f,2024-08-16,,2024-08-17,2024-08-17,11,Basic,11,209,2508,annual,False,True,False,False,False
A-4437e4,S-150c71,2024-08-17,,2024-08-30,2024-08-30,12,Enterprise,11,2189,26268,monthly,False,True,True,False,False
A-4437e4,S-55834e,2024-08-30,,2024-10-12,2024-10-12,13,Pro,4,0,0,annual,True,True,False,False,False
A-4437e4,S-193d88,2024-10-12,,2024-12-07,2024-12-07,14,Enterprise,6,1194,14328,annual,False,True,True,True,False
A-4437e4,S-80a6a6,2024-12-07,,2024-12-23,2024-12-23,15,Enterprise,3,597,7164,annual,False,True,False,False,False
A-4437e4,S-88a47f,2024-12-23,,,,16,Basic,9,171,2052,annual,False,True,False,False,False
A-443b7c,S-87d801,2024-09-16,,2024-09-25,2024-09-25,1,Pro,5,245,2940,monthly,False,True,False,False,False
A-443b7c,S-fcc241,2024-09-25,,2024-09-30,2024-09-30,2,Enterprise,70,13930,167160,annual,False,True,False,False,False
A-443b7c,S-af1def,2024-09-30,,2024-10-01,2024-10-01,3,Basic,36,684,8208,monthly,False,False,False,False,False
A-443b7c,S-fa92c5,2024-10-01,,2024-10-06,2024-10-06,4,Pro,84,4116,49392,monthly,False,True,False,False,False
A-443b7c,S-c1c645,2024-10-06,,2024-10-08,2024-10-08,5,Basic,4,76,912,annual,False,True,True,False,False
A-443b7c,S-c9b181,2024-10-08,,2024-10-20,2024-10-20,6,Pro,28,1372,16464,monthly,False,True,True,False,False
A-443b7c,S-166024,2024-10-20,,2024-10-26,2024-10-26,7,Basic,24,456,5472,monthly,False,True,False,False,False
A-443b7c,S-7a1803,2024-10-26,,2024-10-27,2024-10-27,8,Enterprise,11,0,0,annual,True,True,False,False,False
A-443b7c,S-851743,2024-10-27,,2024-11-01,2024-11-01,9,Pro,13,637,7644,monthly,False,True,True,False,False
A-443b7c,S-b6c0a0,2024-11-01,,2024-11-11,2024-11-11,10,Basic,3,57,684,monthly,False,True,False,False,False
A-443b7c,S-2991c7,2024-11-11,,2024-11-13,2024-11-13,11,Pro,38,1862,22344,monthly,False,True,False,False,False
A-443b7c,S-f2dd76,2024-11-13,2024-11-21,2024-11-21,2024-11-18,12,Pro,39,0,0,monthly,True,False,False,False,True
A-443b7c,S-f7fccd,2024-11-18,,2024-11-29,2024-11-29,13,Basic,6,0,0,annual,True,True,True,False,False
A-443b7c,S-39e396,2024-11-29,,2024-12-26,2024-12-26,14,Basic,8,152,1824,annual,False,True,False,False,False
A-443b7c,S-d1a6c6,2024-12-26,2024-12-29,2024-12-29,2024-12-29,15,Basic,17,323,3876,monthly,False,False,False,False,True
A-443b7c,S-1e83a6,2024-12-29,,,,16,Basic,8,152,1824,annual,False,True,False,False,False
A-443f6f,S-bdac36,2024-12-08,,2024-12-10,2024-12-10,1,Enterprise,19,3781,45372,monthly,False,False,False,False,False
A-443f6f,S-0283b5,2024-12-10,,2024-12-10,2024-12-10,2,Pro,19,931,11172,annual,False,True,False,False,False
A-443f6f,S-a2fb62,2024-12-10,,2024-12-15,2024-12-15,3,Pro,19,931,11172,annual,False,True,False,False,False
A-443f6f,S-42822d,2024-12-15,,2024-12-19,2024-12-19,4,Pro,25,1225,14700,annual,False,True,False,False,False
A-443f6f,S-c6ff41,2024-12-19,,2024-12-21,2024-12-21,5,Basic,38,722,8664,monthly,False,True,False,False,False
A-443f6f,S-df5924,2024-12-21,2024-12-22,2024-12-22,2024-12-24,6,Pro,19,931,11172,annual,False,True,False,False,True
A-443f6f,S-869978,2024-12-24,,2024-12-26,2024-12-26,7,Enterprise,19,3781,45372,monthly,False,False,False,False,False
A-443f6f,S-9c2b8e,2024-12-26,,2024-12-26,2024-12-26,8,Basic,19,361,4332,annual,False,True,True,False,False
A-443f6f,S-e86a94,2024-12-26,,,,9,Pro,19,931,11172,monthly,False,True,False,False,False
A-44dc83,S-90a2c8,2024-06-17,,2024-09-24,2024-09-24,1,Basic,24,456,5472,annual,False,True,False,False,False
A-44dc83,S-fe3b71,2024-09-24,,2024-09-24,2024-09-24,2,Enterprise,37,0,0,monthly,True,True,False,False,False
A-44dc83,S-a9e864,2024-09-24,,2024-11-26,2024-11-26,3,Basic,17,0,0,annual,True,True,False,False,False
A-44dc83,S-df3e3d,2024-11-26,,,,4,Enterprise,13,0,0,annual,True,True,False,False,False
A-45ce7a,S-453f00,2023-08-18,2024-05-20,2024-05-20,2024-02-20,1,Pro,16,784,9408,monthly,False,True,True,True,True
A-45ce7a,S-6ce794,2024-02-20,,2024-03-19,2024-03-19,2,Basic,18,342,4104,monthly,False,False,True,False,False
A-45ce7a,S-fcb954,2024-03-19,,2024-04-04,2024-04-04,3,Enterprise,16,3184,38208,annual,False,True,False,False,False
A-45ce7a,S-ec0efa,2024-04-04,,2024-04-13,2024-04-13,4,Basic,22,418,5016,monthly,False,True,False,False,False
A-45ce7a,S-92e1fc,2024-04-13,,2024-09-30,2024-09-30,5,Pro,16,0,0,monthly,True,True,False,False,False
A-45ce7a,S-643ccd,2024-09-30,,2024-11-13,2024-11-13,6,Basic,16,304,3648,annual,False,False,False,False,False
A-45ce7a,S-41128b,2024-11-13,,,,7,Enterprise,16,3184,38208,monthly,False,True,False,False,False
A-462d45,S-9dda85,2024-01-16,2024-05-29,2024-05-29,2024-02-13,1,Basic,89,1691,20292,annual,False,False,False,False,True
A-462d45,S-5a4fb5,2024-02-13,,2024-02-21,2024-02-21,2,Pro,13,637,7644,annual,False,True,True,False,False
A-462d45,S-d5bf88,2024-02-21,,2024-02-29,2024-02-29,3,Enterprise,52,10348,124176,annual,False,True,False,True,False
A-462d45,S-162596,2024-02-29,,2024-03-25,2024-03-25,4,Pro,18,0,0,monthly,True,True,False,False,False
A-462d45,S-cce34b,2024-03-25,,2024-04-19,2024-04-19,5,Pro,18,882,10584,monthly,False,True,False,False,False
A-462d45,S-3a6a71,2024-04-19,,2024-05-03,2024-05-03,6,Basic,61,1159,13908,monthly,False,False,False,False,False
A-462d45,S-718116,2024-05-03,,2024-05-07,2024-05-07,7,Pro,11,539,6468,monthly,False,True,False,True,False
A-462d45,S-b86304,2024-05-07,,2024-08-05,2024-08-05,8,Pro,19,931,11172,annual,False,True,False,False,False
A-462d45,S-53fa80,2024-08-05,,2024-09-24,2024-09-24,9,Enterprise,14,2786,33432,monthly,False,True,False,False,False
A-462d45,S-b046ad,2024-09-24,,2024-11-25,2024-11-25,10,Basic,61,0,0,monthly,True,True,False,False,False
A-462d45,S-17c51e,2024-11-25,2024-12-12,2024-12-12,2024-12-10,11,Pro,61,2989,35868,annual,False,True,False,False,True
A-462d45,S-82c91a,2024-12-10,,,,12,Pro,30,1470,17640,annual,False,True,False,False,False
A-463db0,S-e0f238,2024-12-09,,2024-12-12,2024-12-12,1,Pro,35,1715,20580,annual,False,True,False,False,False
A-463db0,S-479d9a,2024-12-12,,2024-12-15,2024-12-15,2,Basic,37,703,8436,monthly,False,True,False,False,False
A-463db0,S-ede618,2024-12-15,,2024-12-20,2024-12-20,3,Pro,15,735,8820,annual,False,True,False,False,False
A-463db0,S-a2cde5,2024-12-20,,2024-12-26,2024-12-26,4,Pro,15,735,8820,annual,False,False,False,False,False
A-463db0,S-18565e,2024-12-26,,2024-12-28,2024-12-28,5,Enterprise,42,8358,100296,monthly,False,False,False,False,False
A-463db0,S-040422,2024-12-28,,2024-12-31,2024-12-31,6,Basic,15,285,3420,annual,False,True,False,False,False
A-463db0,S-3eb56d,2024-12-31,,,,7,Pro,15,735,8820,annual,False,True,False,False,False
A-474ad4,S-b5a1a0,2023-12-04,,2023-12-10,2023-12-10,1,Basic,10,190,2280,annual,False,True,True,True,False
A-474ad4,S-1224ea,2023-12-10,,2023-12-20,2023-12-20,2,Pro,8,0,0,monthly,True,True,False,False,False
A-474ad4,S-7d4d45,2023-12-20,,2024-01-06,2024-01-06,3,Basic,17,323,3876,annual,False,True,False,False,False
A-474ad4,S-80f65d,2024-01-06,,2024-01-15,2024-01-15,4,Basic,23,437,5244,monthly,False,True,False,False,False
A-474ad4,S-7eb81c,2024-01-15,,2024-01-29,2024-01-29,5,Pro,8,392,4704,monthly,False,False,False,False,False
A-474ad4,S-e7cb68,2024-01-29,,2024-03-23,2024-03-23,6,Pro,9,441,5292,annual,False,True,False,False,False
A-474ad4,S-79e254,2024-03-23,,2024-04-18,2024-04-18,7,Pro,53,2597,31164,annual,False,False,False,False,False
A-474ad4,S-40cbc0,2024-04-18,,2024-07-02,2024-07-02,8,Basic,8,152,1824,annual,False,True,False,False,False
A-474ad4,S-381917,2024-07-02,,2024-07-03,2024-07-03,9,Pro,17,833,9996,monthly,False,True,False,False,False
A-474ad4,S-383fc5,2024-07-03,,2024-09-13,2024-09-13,10,Enterprise,8,0,0,monthly,True,True,False,False,False
A-474ad4,S-e76552,2024-09-13,,2024-11-28,2024-11-28,11,Pro,8,392,4704,monthly,False,False,False,False,False
A-474ad4,S-504bce,2024-11-28,2024-12-30,2024-12-30,2024-11-30,12,Enterprise,41,0,0,annual,True,True,False,False,True
A-474ad4,S-8a9db8,2024-11-30,2024-12-07,2024-12-07,2024-12-14,13,Enterprise,8,1592,19104,annual,False,True,False,False,True
A-474ad4,S-3660bb,2024-12-14,,2024-12-29,2024-12-29,14,Enterprise,10,0,0,monthly,True,False,False,False,False
A-474ad4,S-d88b25,2024-12-29,,,,15,Enterprise,24,4776,57312,annual,False,False,False,False,False
A-4814a3,S-cf12f4,2024-09-27,,2024-10-05,2024-10-05,1,Pro,87,4263,51156,monthly,False,True,True,False,False
A-4814a3,S-db7c1d,2024-10-05,,2024-10-19,2024-10-19,2,Basic,87,1653,19836,monthly,False,True,False,False,False
A-4814a3,S-8cba1c,2024-10-19,,2024-10-27,2024-10-27,3,Enterprise,87,0,0,monthly,True,False,False,False,False
A-4814a3,S-9842bb,2024-10-27,,2024-11-06,2024-11-06,4,Enterprise,87,17313,207756,monthly,False,False,False,False,False
A-4814a3,S-2e0575,2024-11-06,2024-12-31,2024-12-31,2024-11-13,5,Enterprise,87,17313,207756,annual,False,True,False,False,True
A-4814a3,S-430691,2024-11-13,,2024-11-24,2024-11-24,6,Pro,87,4263,51156,monthly,False,True,False,False,False
A-4814a3,S-0e8ae2,2024-11-24,,2024-11-24,2024-11-24,7,Pro,87,0,0,monthly,True,True,False,False,False
A-4814a3,S-951053,2024-11-24,,2024-11-26,2024-11-26,8,Pro,87,4263,51156,monthly,False,False,True,False,False
A-4814a3,S-bef342,2024-11-26,,2024-12-08,2024-12-08,9,Enterprise,87,17313,207756,annual,False,True,False,False,False
A-4814a3,S-2c5e1c,2024-12-08,,2024-12-30,2024-12-30,10,Enterprise,87,17313,207756,monthly,False,True,False,True,False
A-4814a3,S-cd6d68,2024-12-30,,,,11,Pro,87,4263,51156,monthly,False,True,False,False,False
A-484819,S-18f80d,2023-02-23,,2023-05-27,2023-05-27,1,Enterprise,18,3582,42984,annual,False,True,False,False,False
A-484819,S-709f67,2023-05-27,,2023-06-02,2023-06-02,2,Enterprise,18,3582,42984,annual,False,True,False,False,False
A-484819,S-b27c39,2023-06-02,2024-07-03,2024-07-03,2024-01-01,3,Basic,18,342,4104,monthly,False,True,True,False,True
A-484819,S-fef8bf,2024-01-01,,2024-05-22,2024-05-22,4,Enterprise,18,3582,42984,annual,False,True,False,False,False
A-484819,S-34f8ad,2024-05-22,,2024-05-30,2024-05-30,5,Basic,18,342,4104,annual,False,True,False,False,False
A-484819,S-5228d6,2024-05-30,2024-08-05,2024-08-05,2024-07-31,6,Enterprise,26,5174,62088,annual,False,False,True,False,True
A-484819,S-5bf2e5,2024-07-31,,2024-11-13,2024-11-13,7,Basic,22,418,5016,annual,False,True,False,False,False
A-484819,S-ac8fd3,2024-11-13,,,,8,Enterprise,18,3582,42984,monthly,False,True,True,False,False
A-49b828,S-da0a69,2023-05-11,,2023-05-16,2023-05-16,1,Pro,6,294,3528,monthly,False,True,False,False,False
A-49b828,S-dbee03,2023-05-16,,2023-08-09,2023-08-09,2,Basic,9,171,2052,monthly,False,True,False,False,False
A-49b828,S-e77144,2023-08-09,,2023-08-10,2023-08-10,3,Enterprise,25,4975,59700,monthly,False,True,True,False,False
A-49b828,S-be509c,2023-08-10,,2023-10-06,2023-10-06,4,Enterprise,6,0,0,annual,True,True,False,False,False
A-49b828,S-b2b1b9,2023-10-06,,2023-12-15,2023-12-15,5,Enterprise,49,9751,117012,annual,False,True,True,False,False
A-49b828,S-41023c,2023-12-15,,2024-02-17,2024-02-17,6,Enterprise,31,6169,74028,annual,False,True,False,False,False
A-49b828,S-22c66b,2024-02-17,,2024-03-26,2024-03-26,7,Basic,24,456,5472,monthly,False,True,False,False,False
A-49b828,S-108282,2024-03-26,,2024-04-18,2024-04-18,8,Pro,30,1470,17640,annual,False,True,False,False,False
A-49b828,S-ee994a,2024-04-18,,2024-07-18,2024-07-18,9,Pro,25,1225,14700,monthly,False,True,False,False,False
A-49b828,S-82eb3e,2024-07-18,,2024-08-09,2024-08-09,10,Enterprise,6,1194,14328,annual,False,False,False,False,False
A-49b828,S-db4e11,2024-08-09,,2024-10-09,2024-10-09,11,Pro,14,686,8232,monthly,False,True,False,False,False
A-49b828,S-9fbee8,2024-10-09,,2024-11-09,2024-11-09,12,Pro,10,490,5880,annual,False,True,False,False,False
A-49b828,S-285534,2024-11-09,,2024-11-22,2024-11-22,13,Basic,13,247,2964,annual,False,True,False,False,False
A-49b828,S-f3d5d7,2024-11-22,,,,14,Enterprise,20,3980,47760,annual,False,True,False,False,False
A-4a267b,S-5d729e,2024-05-09,,2024-06-17,2024-06-17,1,Enterprise,29,5771,69252,monthly,False,True,False,False,False
A-4a267b,S-c348d2,2024-06-17,,2024-08-09,2024-08-09,2,Basic,25,475,5700,annual,False,True,False,False,False
A-4a267b,S-a82441,2024-08-09,,2024-08-29,2024-08-29,3,Pro,25,1225,14700,annual,False,True,False,False,False
A-4a267b,S-cfcd07,2024-08-29,,2024-09-15,2024-09-15,4,Basic,25,0,0,annual,True,True,False,False,False
A-4a267b,S-9a8a30,2024-09-15,2024-12-24,2024-12-24,2024-09-22,5,Enterprise,25,4975,59700,annual,False,True,False,False,True
A-4a267b,S-fee60b,2024-09-22,2024-09-29,2024-09-29,2024-09-22,6,Pro,46,2254,27048,monthly,False,True,False,False,True
A-4a267b,S-5a6941,2024-09-22,,2024-10-12,2024-10-12,7,Pro,25,1225,14700,monthly,False,True,False,False,False
A-4a267b,S-db37e1,2024-10-12,,2024-10-18,2024-10-18,8,Enterprise,63,12537,150444,annual,False,False,False,False,False
A-4a267b,S-8db104,2024-10-18,,2024-11-06,2024-11-06,9,Pro,25,1225,14700,monthly,False,True,False,True,False
A-4a267b,S-aef18a,2024-11-06,,,,10,Pro,25,0,0,annual,True,True,True,False,False
A-4a4c2d,S-e133a5,2023-07-03,2024-01-25,2024-01-25,2023-07-04,1,Basic,54,1026,12312,monthly,False,True,False,False,True
A-4a4c2d,S-ce6528,2023-07-04,,2023-07-14,2023-07-14,2,Basic,54,1026,12312,annual,False,True,False,False,False
A-4a4c2d,S-0abdec,2023-07-14,,2023-08-11,2023-08-11,3,Basic,54,1026,12312,monthly,False,True,False,False,False
A-4a4c2d,S-1b524a,2023-08-11,,2023-09-20,2023-09-20,4,Basic,54,1026,12312,annual,False,True,False,True,False
A-4a4c2d,S-e50f43,2023-09-20,,2023-12-25,2023-12-25,5,Enterprise,54,10746,128952,annual,False,True,False,False,False
A-4a4c2d,S-e267d1,2023-12-25,,2024-02-02,2024-02-02,6,Enterprise,54,10746,128952,annual,False,False,False,False,False
A-4a4c2d,S-f6b264,2024-02-02,,2024-02-23,2024-02-23,7,Pro,54,2646,31752,monthly,False,False,False,False,False
A-4a4c2d,S-6cf058,2024-02-23,,2024-04-16,2024-04-16,8,Basic,54,0,0,monthly,True,True,False,False,False
A-4a4c2d,S-155934,2024-04-16,,2024-07-08,2024-07-08,9,Pro,54,0,0,annual,True,True,False,False,False
A-4a4c2d,S-e7de53,2024-07-08,,2024-09-18,2024-09-18,10,Basic,54,1026,12312,monthly,False,True,False,False,False
A-4a4c2d,S-86bcda,2024-09-18,,2024-10-03,2024-10-03,11,Basic,54,1026,12312,monthly,False,False,True,False,False
A-4a4c2d,S-7262b9,2024-10-03,,2024-12-11,2024-12-11,12,Basic,54,1026,12312,monthly,False,True,False,False,False
A-4a4c2d,S-79535e,2024-12-11,,,,13,Pro,54,2646,31752,monthly,False,True,False,False,False
A-4ae22a,S-a87c2f,2024-05-28,2024-10-14,2024-10-14,2024-07-24,1,Enterprise,28,5572,66864,annual,False,False,False,False,True
A-4ae22a,S-79af01,2024-07-24,,2024-08-20,2024-08-20,2,Enterprise,6,1194,14328,monthly,False,True,False,False,False
A-4ae22a,S-0d8cfd,2024-08-20,,2024-09-24,2024-09-24,3,Pro,6,294,3528,annual,False,True,False,False,False
A-4ae22a,S-70b1cf,2024-09-24,,2024-10-17,2024-10-17,4,Basic,28,532,6384,monthly,False,True,False,False,False
A-4ae22a,S-c86cb0,2024-10-17,,2024-11-26,2024-11-26,5,Enterprise,6,1194,14328,monthly,False,True,False,False,False
A-4ae22a,S-2c80ba,2024-11-26,,2024-12-23,2024-12-23,6,Basic,6,114,1368,annual,False,True,False,False,False
A-4ae22a,S-68dca1,2024-12-23,,,,7,Basic,28,532,6384,annual,False,True,False,False,False
A-4bfa33,S-f971ab,2024-12-10,,2024-12-12,2024-12-12,1,Pro,13,637,7644,annual,False,True,False,False,False
A-4bfa33,S-1da72c,2024-12-12,,2024-12-12,2024-12-12,2,Basic,20,380,4560,monthly,False,True,False,False,False
A-4bfa33,S-a9bfe0,2024-12-12,2024-12-29,2024-12-29,2024-12-13,3,Pro,9,441,5292,monthly,False,False,False,False,True
A-4bfa33,S-0efc9b,2024-12-13,,2024-12-19,2024-12-19,4,Basic,12,228,2736,monthly,False,True,False,False,False
A-4bfa33,S-5c4b5d,2024-12-19,,2024-12-24,2024-12-24,5,Pro,8,392,4704,annual,False,True,False,False,False
A-4bfa33,S-70c369,2024-12-24,,2024-12-25,2024-12-25,6,Pro,72,3528,42336,monthly,False,True,False,False,False
A-4bfa33,S-b8daaa,2024-12-25,,,,7,Enterprise,8,0,0,annual,True,True,False,False,False
A-4c38bc,S-e82bdc,2024-03-17,,2024-04-03,2024-04-03,1,Basic,36,684,8208,annual,False,True,False,False,False
A-4c38bc,S-a801d1,2024-04-03,,2024-04-21,2024-04-21,2,Enterprise,36,7164,85968,monthly,False,True,False,False,False
A-4c38bc,S-60cb51,2024-04-21,2024-10-25,2024-10-25,2024-04-21,3,Basic,36,684,8208,monthly,False,False,False,False,True
A-4c38bc,S-78f326,2024-04-21,,2024-04-30,2024-04-30,4,Basic,36,0,0,monthly,True,True,False,False,False
A-4c38bc,S-9eb13e,2024-04-30,,2024-05-09,2024-05-09,5,Basic,36,684,8208,monthly,False,True,False,False,False
A-4c38bc,S-2ddb46,2024-05-09,,2024-05-10,2024-05-10,6,Pro,36,1764,21168,monthly,False,True,False,False,False
A-4c38bc,S-0b831e,2024-05-10,,2024-06-01,2024-06-01,7,Pro,36,1764,21168,annual,False,True,False,False,False
A-4c38bc,S-307e49,2024-06-01,,2024-07-06,2024-07-06,8,Pro,36,1764,21168,monthly,False,False,False,False,False
A-4c38bc,S-f69fca,2024-07-06,,2024-07-14,2024-07-14,9,Basic,36,684,8208,annual,False,True,False,False,False
A-4c38bc,S-427275,2024-07-14,,2024-08-24,2024-08-24,10,Enterprise,36,7164,85968,annual,False,True,False,False,False
A-4c38bc,S-0fdcfe,2024-08-24,,2024-10-07,2024-10-07,11,Enterprise,36,7164,85968,annual,False,True,True,False,False
A-4c38bc,S-e2793d,2024-10-07,,2024-10-19,2024-10-19,12,Basic,36,684,8208,monthly,False,True,False,False,False
A-4c38bc,S-79123c,2024-10-19,,2024-11-06,2024-11-06,13,Enterprise,36,7164,85968,annual,False,True,False,False,False
A-4c38bc,S-62b7cf,2024-11-06,,2024-12-10,2024-12-10,14,Enterprise,36,7164,85968,annual,False,True,True,False,False
A-4c38bc,S-2aaa9c,2024-12-10,,2024-12-27,2024-12-27,15,Pro,36,1764,21168,monthly,False,True,False,False,False
A-4c38bc,S-9a7851,2024-12-27,2024-12-28,2024-12-28,,16,Pro,36,1764,21168,annual,False,True,False,False,True
A-4c56c9,S-e2799b,2024-05-13,,2024-05-21,2024-05-21,1,Enterprise,13,2587,31044,monthly,False,False,False,False,False
A-4c56c9,S-876f0b,2024-05-21,,2024-07-17,2024-07-17,2,Basic,9,171,2052,annual,False,True,False,False,False
A-4c56c9,S-fc1114,2024-07-17,2024-10-23,2024-10-23,2024-07-23,3,Pro,18,882,10584,annual,False,True,False,False,True
A-4c56c9,S-e32b34,2024-07-23,,2024-07-28,2024-07-28,4,Basic,12,228,2736,monthly,False,True,False,False,False
A-4c56c9,S-029065,2024-07-28,,2024-08-27,2024-08-27,5,Basic,11,0,0,annual,True,True,False,False,False
A-4c56c9,S-54283b,2024-08-27,2024-11-03,2024-11-03,2024-09-03,6,Enterprise,49,9751,117012,monthly,False,True,False,False,True
A-4c56c9,S-72fa62,2024-09-03,,2024-09-17,2024-09-17,7,Enterprise,27,5373,64476,annual,False,True,False,False,False
A-4c56c9,S-d2e00a,2024-09-17,,2024-11-14,2024-11-14,8,Enterprise,9,1791,21492,monthly,False,True,False,False,False
