account_id,signup_date,quarter,quarter_start,quarter_end,active_days,usage_count,usage_hours,errors,features_used,tickets_opened,escalations,avg_satisfaction,subscription_id_asof_qend,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,end_date_inferred,account_churn_event_count_in_quarter,account_churn_event_in_quarter,account_churn_event_count_in_next_quarter,account_churn_event_in_next_quarter,account_churn_event_in_second_next_quarter,subscription_ends_in_quarter,subscription_end_in_quarter,subscription_ends_in_next_quarter,subscription_end_in_next_quarter,churn_label_q1_rolling,churn_label_q2_rolling,active_sub_at_qend,days_to_contract_end_asof_qend,satisfaction_missing_flag,usage_count_qoq_delta,usage_hours_qoq_delta,active_days_qoq_delta,errors_qoq_delta,features_used_qoq_delta,tickets_opened_qoq_delta,escalations_qoq_delta,seats_qoq_delta,mrr_amount_qoq_delta,arr_amount_qoq_delta,usage_count_roll4_mean,usage_count_vs_roll4_mean,usage_count_roll4_change,usage_hours_roll4_mean,usage_hours_vs_roll4_mean,usage_hours_roll4_change,tickets_opened_roll4_mean,tickets_opened_vs_roll4_mean,tickets_opened_roll4_change,errors_roll4_mean,errors_vs_roll4_mean,errors_roll4_change,features_used_roll4_mean,features_used_vs_roll4_mean,features_used_roll4_change,mrr_amount_roll4_mean,mrr_amount_vs_roll4_mean,mrr_amount_roll4_change,seats_roll4_mean,seats_vs_roll4_mean,seats_roll4_change,usage_drop_flag,tickets_spike_flag,downsell_flag,label_available_q1,label_available_q2
A-55f257,2023-12-21,2024Q4,2024-10-01,2024-12-31,10.0,112.0,11.738611111111112,1.0,8.0,0.0,0.0,,S-19edee,Enterprise,21.0,4179.0,50148.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,69.0,7.385555555555556,6.0,0.0,4.0,-1.0,0.0,0.0,0.0,0.0,65.0,47.0,39.0,6.002361111111112,5.73625,7.87388888888889,0.5,-0.5,0.0,2.5,-1.5,-6.0,5.5,2.5,1.0,2493.75,1685.25,3738.0,18.75,2.25,12.0,0,0,0,False,False
A-560d27,2024-05-05,2024Q4,2024-10-01,2024-12-31,4.0,48.0,3.8075,0.0,5.0,0.0,0.0,,S-f3f2bd,Basic,29.0,0.0,0.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,-9.0,-0.6797222222222219,-3.0,-6.0,-2.0,0.0,0.0,6.0,-4577.0,-54924.0,65.33333333333333,-17.33333333333333,,5.321296296296296,-1.513796296296296,,0.0,0.0,,3.0,-3.0,,7.0,-2.0,,1901.3333333333333,-1901.3333333333333,,25.0,4.0,,1,0,1,False,False
A-56962b,2024-04-09,2024Q4,2024-10-01,2024-12-31,5.0,57.0,3.513888888888889,7.0,4.0,0.0,0.0,,S-e98121,Enterprise,163.0,32437.0,389244.0,monthly,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,29.0,0.10055555555555529,2.0,4.0,1.0,0.0,0.0,0.0,24450.0,293400.0,33.666666666666664,23.333333333333336,,2.4761111111111114,1.0377777777777775,,0.0,0.0,,4.0,3.0,,3.3333333333333335,0.6666666666666665,,13474.666666666666,18962.333333333336,,163.0,0.0,,0,0,0,False,False
A-5790f4,2024-12-22,2024Q4,2024-10-01,2024-12-31,4.0,31.0,3.085277777777778,6.0,4.0,1.0,0.0,,,none,0.0,0.0,0.0,none,,3.0,True,0.0,,,1.0,True,0.0,False,,,False,,1,,,,,,,,,,,31.0,0.0,,3.085277777777778,0.0,,1.0,0.0,,6.0,0.0,,4.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0,False,False
A-58b9ff,2024-05-31,2024Q4,2024-10-01,2024-12-31,8.0,86.0,5.502222222222223,4.0,8.0,0.0,0.0,,S-150c8e,Pro,33.0,1617.0,19404.0,monthly,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,-23.0,-4.301666666666666,-2.0,0.0,1.0,0.0,0.0,-30.0,-1470.0,-17640.0,90.66666666666667,-4.666666666666671,,8.327777777777778,-2.825555555555555,,0.0,0.0,,4.0,0.0,,7.333333333333333,0.666666666666667,,1666.0,-49.0,,34.0,-1.0,,1,0,1,False,False
A-592832,2024-09-25,2024Q4,2024-10-01,2024-12-31,10.0,112.0,11.660277777777777,2.0,8.0,1.0,0.0,,S-0c63de,Pro,18.0,882.0,10584.0,annual,,1.0,True,0.0,,,3.0,True,0.0,False,,,True,,1,-40.0,-1.0605555555555561,-2.0,-13.0,-3.0,1.0,0.0,-17.0,217.0,2604.0,132.0,-20.0,,12.190555555555555,-0.5302777777777781,,0.5,0.5,,8.5,-6.5,,9.5,-1.5,,773.5,108.5,,26.5,-8.5,,1,1,1,False,False
A-59f724,2023-11-03,2024Q4,2024-10-01,2024-12-31,6.0,79.0,6.2875,6.0,6.0,1.0,0.0,4.0,S-652885,Basic,18.0,342.0,4104.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-41.0,-6.032500000000001,-4.0,2.0,-5.0,0.0,0.0,15.0,342.0,4104.0,95.25,-16.25,1.0,7.973958333333334,-1.6864583333333343,2.2638888888888884,1.0,0.0,0.0,5.25,0.75,1.0,8.25,-2.25,-1.0,256.5,85.5,342.0,15.0,3.0,15.0,1,0,0,False,False
A-5a184f,2023-06-19,2024Q4,2024-10-01,2024-12-31,11.0,116.0,9.772777777777778,6.0,10.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,,,1.0,True,0.0,False,,,False,,0,49.0,6.180555555555555,6.0,3.0,5.0,0.0,0.0,-14.0,-2786.0,-33432.0,92.25,23.75,10.0,7.573888888888888,2.19888888888889,1.5508333333333333,0.25,-0.25,0.0,4.75,1.25,2.0,7.5,2.5,2.0,1421.5,-1421.5,-114.0,8.5,-8.5,-6.0,0,0,1,False,False
A-5a215a,2024-01-05,2024Q4,2024-10-01,2024-12-31,9.0,98.0,10.664166666666667,6.0,10.0,1.0,0.0,4.0,S-878fe0,Pro,87.0,4263.0,51156.0,annual,,0.0,False,0.0,,,4.0,True,0.0,False,,,True,,0,36.0,3.1977777777777776,2.0,2.0,4.0,0.0,0.0,0.0,-13050.0,-156600.0,88.5,9.5,28.0,9.252847222222222,1.4113194444444446,3.2366666666666664,0.75,0.25,1.0,5.75,0.25,1.0,8.75,1.25,4.0,9722.25,-5459.25,-13050.0,87.0,0.0,0.0,0,0,1,False,False
A-5a3eb9,2023-08-20,2024Q4,2024-10-01,2024-12-31,6.0,50.0,3.078333333333333,6.0,5.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,,,1.0,True,0.0,False,,,False,,0,-23.0,-4.663611111111111,-2.0,5.0,-3.0,0.0,0.0,-44.0,-836.0,-10032.0,78.75,-28.75,-46.0,6.053055555555556,-2.9747222222222227,-3.9699999999999998,0.25,-0.25,0.0,4.0,2.0,6.0,7.75,-2.75,-3.0,484.5,-484.5,-342.0,25.5,-25.5,-18.0,1,0,1,False,False
A-5a92e7,2024-06-11,2024Q4,2024-10-01,2024-12-31,12.0,113.0,10.965277777777779,6.0,10.0,1.0,0.0,3.0,S-51673a,Pro,9.0,0.0,0.0,monthly,,1.0,True,0.0,,,2.0,True,0.0,False,,,True,,0,-2.0,0.43277777777777793,1.0,-10.0,0.0,0.0,0.0,-19.0,-1372.0,-16464.0,111.0,2.0,,9.666851851851852,1.298425925925926,,0.6666666666666666,0.33333333333333337,,9.0,-3.0,,10.0,0.0,,457.3333333333333,-457.3333333333333,,14.0,-5.0,,0,0,1,False,False
A-5b051a,2024-08-05,2024Q4,2024-10-01,2024-12-31,4.0,49.0,0.9313888888888889,7.0,4.0,0.0,0.0,,S-ad31b0,Pro,22.0,1078.0,12936.0,monthly,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,26.0,-0.0625,2.0,1.0,2.0,0.0,0.0,0.0,660.0,7920.0,36.0,13.0,,0.9626388888888889,-0.03125,,0.0,0.0,,6.5,0.5,,3.0,1.0,,748.0,330.0,,22.0,0.0,,0,0,0,False,False
A-5b1bcd,2023-09-16,2024Q4,2024-10-01,2024-12-31,10.0,115.0,12.74388888888889,14.0,9.0,1.0,0.0,5.0,S-e9257d,Pro,73.0,3577.0,42924.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,23.0,4.968055555555557,-1.0,8.0,-1.0,0.0,0.0,0.0,-10950.0,-131400.0,103.75,11.25,26.0,9.059861111111111,3.6840277777777786,6.298055555555556,1.0,0.0,0.0,6.5,7.5,8.0,8.75,0.25,2.0,9052.0,-5475.0,-10950.0,73.0,0.0,0.0,0,0,1,False,False
A-5b4ebb,2024-07-10,2024Q4,2024-10-01,2024-12-31,5.0,53.0,5.045,1.0,5.0,1.0,0.0,5.0,S-0c9fdd,Pro,30.0,1470.0,17640.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,-72.0,-4.468888888888889,-8.0,1.0,-7.0,1.0,0.0,9.0,1071.0,12852.0,89.0,-36.0,,7.279444444444445,-2.2344444444444447,,0.5,0.5,,0.5,0.5,,8.5,-3.5,,934.5,535.5,,25.5,4.5,,1,1,0,False,False
A-5c046d,2024-07-06,2024Q4,2024-10-01,2024-12-31,4.0,42.0,3.069722222222222,4.0,4.0,0.0,0.0,,S-aced77,Enterprise,93.0,18507.0,222084.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,15.0,1.6374999999999997,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,34.5,7.5,,2.250972222222222,0.8187500000000001,,0.0,0.0,,2.5,1.5,,3.5,0.5,,18507.0,0.0,,93.0,0.0,,0,0,0,False,False
A-5c9849,2024-11-03,2024Q4,2024-10-01,2024-12-31,2.0,16.0,1.3555555555555556,0.0,2.0,0.0,0.0,,S-240a09,Pro,19.0,931.0,11172.0,monthly,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,,,,,,,,,,,16.0,0.0,,1.3555555555555556,0.0,,0.0,0.0,,0.0,0.0,,2.0,0.0,,931.0,0.0,,19.0,0.0,,0,0,0,False,False
A-5ed98d,2024-06-22,2024Q4,2024-10-01,2024-12-31,9.0,73.0,4.445,5.0,6.0,0.0,0.0,,S-5a5338,Basic,38.0,0.0,0.0,annual,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,68.0,3.745,8.0,3.0,5.0,-1.0,0.0,14.0,-1176.0,-14112.0,34.333333333333336,38.666666666666664,,2.146388888888889,2.298611111111111,,0.3333333333333333,-0.3333333333333333,,2.3333333333333335,2.6666666666666665,,3.3333333333333335,2.6666666666666665,,1984.0,-1984.0,,28.666666666666668,9.333333333333332,,0,0,1,False,False
A-5f2961,2024-11-22,2024Q4,2024-10-01,2024-12-31,2.0,18.0,2.18,0.0,2.0,0.0,0.0,,S-8cad7b,Basic,16.0,304.0,3648.0,annual,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,,,,,,,,,,,18.0,0.0,,2.18,0.0,,0.0,0.0,,0.0,0.0,,2.0,0.0,,304.0,0.0,,16.0,0.0,,0,0,0,False,False
A-5f7781,2024-08-20,2024Q4,2024-10-01,2024-12-31,2.0,14.0,2.078611111111111,1.0,2.0,0.0,0.0,,S-d0bb87,Pro,22.0,1078.0,12936.0,annual,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,-27.0,-0.8697222222222223,-2.0,-1.0,-2.0,-1.0,0.0,0.0,660.0,7920.0,27.5,-13.5,,2.513472222222222,-0.43486111111111114,,0.5,-0.5,,1.5,-0.5,,3.0,-1.0,,748.0,330.0,,22.0,0.0,,1,0,0,False,False
A-5fe118,2024-11-07,2024Q4,2024-10-01,2024-12-31,4.0,45.0,2.703333333333333,1.0,4.0,0.0,0.0,,S-6c6e62,Basic,39.0,0.0,0.0,monthly,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,,,,,,,,,,,45.0,0.0,,2.703333333333333,0.0,,0.0,0.0,,1.0,0.0,,4.0,0.0,,0.0,0.0,,39.0,0.0,,0,0,0,False,False
A-600734,2023-11-14,2024Q4,2024-10-01,2024-12-31,8.0,74.0,5.868888888888889,0.0,8.0,0.0,0.0,,S-de9b4b,Pro,36.0,1764.0,21168.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-27.0,-3.2702777777777774,-3.0,-5.0,-1.0,-1.0,0.0,7.0,1213.0,14556.0,89.75,-15.75,-24.0,6.751180555555555,-0.8822916666666663,-2.7544444444444443,0.5,-0.5,-1.0,3.75,-3.75,-6.0,8.75,-0.75,-2.0,2499.25,-735.25,-4007.0,33.25,2.75,7.0,1,0,0,False,False
A-625d0b,2024-09-02,2024Q4,2024-10-01,2024-12-31,8.0,97.0,7.068888888888889,4.0,7.0,1.0,0.0,,S-29ec80,Enterprise,9.0,1791.0,21492.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,1,40.0,2.9269444444444446,1.0,0.0,0.0,1.0,0.0,0.0,1791.0,21492.0,77.0,20.0,,5.605416666666667,1.4634722222222223,,0.5,0.5,,4.0,0.0,,7.0,0.0,,895.5,895.5,,9.0,0.0,,0,1,0,False,False
A-659280,2023-11-17,2024Q4,2024-10-01,2024-12-31,8.0,88.0,8.50611111111111,1.0,7.0,0.0,0.0,,S-f83141,Basic,17.0,0.0,0.0,annual,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,7.0,2.2874999999999988,2.0,-8.0,0.0,-1.0,0.0,4.0,-247.0,-2964.0,79.0,9.0,45.0,6.88263888888889,1.6234722222222207,5.586944444444444,0.75,-0.75,-1.0,4.0,-3.0,-2.0,7.0,0.0,2.0,1350.75,-1350.75,-380.0,18.5,-1.5,-3.0,0,0,1,False,False
A-65a46c,2023-11-04,2024Q4,2024-10-01,2024-12-31,8.0,84.0,7.457777777777777,3.0,7.0,2.0,0.0,4.5,S-21bd9b,Pro,35.0,1715.0,20580.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,29.0,3.9038888888888885,3.0,0.0,4.0,2.0,0.0,22.0,1078.0,12936.0,60.25,23.75,44.0,5.1710416666666665,2.286736111111111,3.247222222222222,1.25,0.75,1.0,2.25,0.75,3.0,5.0,2.0,3.0,1255.0,460.0,860.0,32.5,2.5,-10.0,0,1,0,False,False
A-65aeb5,2024-01-25,2024Q4,2024-10-01,2024-12-31,5.0,65.0,3.6352777777777776,4.0,5.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,1.0,True,0.0,,,2.0,True,0.0,False,,,False,,0,-6.0,-1.453611111111111,-3.0,-3.0,-3.0,0.0,0.0,-9.0,-441.0,-5292.0,82.25,-17.25,-10.0,6.551666666666667,-2.916388888888889,-2.1061111111111117,0.0,0.0,0.0,7.25,-3.25,-7.0,7.25,-2.25,-2.0,3244.5,-3244.5,-12537.0,20.25,-20.25,-63.0,1,0,1,False,False
A-65c341,2023-12-26,2024Q4,2024-10-01,2024-12-31,1.0,13.0,0.7438888888888889,0.0,1.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,1.0,True,0.0,,,1.0,True,0.0,False,,,False,,0,-32.0,-2.783333333333333,-3.0,-1.0,-2.0,0.0,0.0,-11.0,-539.0,-6468.0,37.0,-24.0,-11.0,3.3297916666666665,-2.5859027777777777,-1.3794444444444447,0.25,-0.25,0.0,2.25,-2.25,-3.0,2.75,-1.75,-1.0,8492.75,-8492.75,-16716.0,44.75,-44.75,-84.0,1,0,1,False,False
A-66224b,2024-10-18,2024Q4,2024-10-01,2024-12-31,5.0,52.0,3.5305555555555554,3.0,5.0,2.0,0.0,4.0,S-d859b7,Enterprise,92.0,0.0,0.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,,,,,,,,,,,52.0,0.0,,3.5305555555555554,0.0,,2.0,0.0,,3.0,0.0,,5.0,0.0,,0.0,0.0,,92.0,0.0,,0,0,0,False,False
A-671f31,2024-11-24,2024Q4,2024-10-01,2024-12-31,3.0,25.0,1.8797222222222223,2.0,3.0,0.0,0.0,,S-814624,Enterprise,82.0,0.0,0.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,,,,,,,,,,,25.0,0.0,,1.8797222222222223,0.0,,0.0,0.0,,2.0,0.0,,3.0,0.0,,0.0,0.0,,82.0,0.0,,0,0,0,False,False
A-67be94,2023-04-04,2024Q4,2024-10-01,2024-12-31,7.0,70.0,9.117222222222223,3.0,6.0,2.0,0.0,3.0,S-a707da,Pro,26.0,1274.0,15288.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,7.0,5.224444444444445,0.0,-1.0,-1.0,2.0,0.0,-26.0,-9074.0,-108888.0,54.0,16.0,21.0,4.263402777777777,4.853819444444445,6.395277777777778,0.75,1.25,2.0,2.75,0.25,-1.0,5.5,0.5,1.0,5787.0,-4513.0,96.0,48.0,-22.0,-36.0,0,1,1,False,False
A-684255,2024-04-14,2024Q4,2024-10-01,2024-12-31,8.0,84.0,6.616666666666666,4.0,8.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,,,1.0,True,0.0,False,,,False,,0,4.0,-0.6736111111111116,0.0,-3.0,1.0,-2.0,-1.0,-9.0,-1791.0,-21492.0,77.0,7.0,,6.377685185185185,0.23898148148148124,,1.0,-1.0,,5.333333333333333,-1.333333333333333,,7.0,1.0,,923.6666666666666,-923.6666666666666,,9.666666666666666,-9.666666666666666,,0,0,1,False,False
A-6843f2,2024-12-10,2024Q4,2024-10-01,2024-12-31,5.0,58.0,2.7905555555555557,2.0,5.0,0.0,0.0,,S-f9b4d8,Pro,21.0,1029.0,12348.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,,,,,,,,,,,58.0,0.0,,2.7905555555555557,0.0,,0.0,0.0,,2.0,0.0,,5.0,0.0,,1029.0,0.0,,21.0,0.0,,0,0,0,False,False
A-68f37c,2023-07-15,2024Q4,2024-10-01,2024-12-31,6.0,59.0,4.655833333333334,1.0,6.0,1.0,0.0,,S-fc8f09,Enterprise,4.0,796.0,9552.0,monthly,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,1,-26.0,-3.5619444444444444,-2.0,-5.0,-3.0,0.0,0.0,-11.0,61.0,732.0,84.0,-25.0,-33.0,7.818125,-3.1622916666666665,-4.894722222222223,0.75,0.25,1.0,3.75,-2.75,-3.0,8.25,-2.25,-4.0,1147.5,-351.5,-477.0,45.0,-41.0,-63.0,1,0,1,False,False
A-692f18,2024-03-28,2024Q4,2024-10-01,2024-12-31,11.0,95.0,8.085555555555555,5.0,9.0,1.0,0.0,,,none,0.0,0.0,0.0,none,,1.0,True,0.0,,,1.0,True,0.0,False,,,False,,1,2.0,-0.6436111111111114,0.0,-5.0,-2.0,0.0,0.0,-9.0,0.0,0.0,101.0,-6.0,-58.0,8.599722222222223,-0.514166666666668,-5.4175,0.5,0.5,1.0,7.0,-2.0,-3.0,10.25,-1.25,-5.0,1504.0,-1504.0,-5771.0,10.75,-10.75,-29.0,0,0,1,False,False
A-6965e1,2024-11-25,2024Q4,2024-10-01,2024-12-31,4.0,44.0,4.7475,1.0,4.0,0.0,0.0,,S-dacc80,Basic,13.0,247.0,2964.0,monthly,,3.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,,,,,,,,,,,44.0,0.0,,4.7475,0.0,,0.0,0.0,,1.0,0.0,,4.0,0.0,,247.0,0.0,,13.0,0.0,,0,0,0,False,False
A-69b156,2023-11-21,2024Q4,2024-10-01,2024-12-31,2.0,20.0,1.7194444444444446,2.0,2.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,,,1.0,True,0.0,False,,,False,,0,-23.0,-1.1741666666666664,-2.0,0.0,-2.0,-3.0,0.0,-13.0,-2587.0,-31044.0,56.25,-36.25,-58.0,3.9984027777777778,-2.278958333333333,-3.387222222222222,1.25,-1.25,-1.0,3.0,-1.0,1.0,5.0,-3.0,-4.0,2686.5,-2686.5,-5572.0,13.5,-13.5,-28.0,1,0,1,False,False
A-69fad4,2023-04-06,2024Q4,2024-10-01,2024-12-31,7.0,78.0,6.996666666666667,4.0,7.0,0.0,0.0,,S-e0179e,Pro,13.0,0.0,0.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,46.0,5.139444444444445,4.0,2.0,4.0,-2.0,0.0,0.0,0.0,0.0,37.25,40.75,46.0,3.1703472222222224,3.8263194444444446,3.6222222222222227,0.5,-0.5,0.0,2.5,1.5,0.0,3.5,3.5,4.0,0.0,0.0,0.0,13.0,0.0,0.0,0,0,0,False,False
A-6a4e2d,2023-04-07,2024Q4,2024-10-01,2024-12-31,9.0,80.0,5.555833333333333,2.0,9.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,,,2.0,True,0.0,False,,,False,,0,12.0,-0.8544444444444448,3.0,-2.0,3.0,-1.0,-1.0,-26.0,-494.0,-5928.0,86.5,-6.5,-17.0,7.692638888888888,-2.136805555555555,-3.9050000000000002,0.5,-0.5,0.0,4.75,-2.75,-2.0,8.25,0.75,0.0,323.0,-323.0,-418.0,17.0,-17.0,-22.0,0,0,1,False,False
A-6a7c9d,2024-10-24,2024Q4,2024-10-01,2024-12-31,3.0,34.0,3.4763888888888888,0.0,3.0,0.0,0.0,,S-c0820a,Pro,26.0,1274.0,15288.0,annual,,2.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,,,,,,,,,,,34.0,0.0,,3.4763888888888888,0.0,,0.0,0.0,,0.0,0.0,,3.0,0.0,,1274.0,0.0,,26.0,0.0,,0,0,0,False,False
A-6c093d,2023-04-14,2024Q4,2024-10-01,2024-12-31,10.0,115.0,8.25611111111111,9.0,9.0,0.0,0.0,,S-4fc62f,Enterprise,7.0,0.0,0.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,66.0,4.36361111111111,3.0,8.0,3.0,-1.0,0.0,0.0,-343.0,-4116.0,94.25,20.75,-51.0,8.380208333333332,-0.12409722222222186,-8.359166666666667,0.5,-0.5,0.0,4.25,4.75,2.0,8.0,1.0,-4.0,505.25,-505.25,-1393.0,9.0,-2.0,0.0,0,0,1,False,False
A-6da850,2023-10-07,2024Q4,2024-10-01,2024-12-31,3.0,31.0,2.5922222222222224,2.0,2.0,2.0,0.0,4.0,,none,0.0,0.0,0.0,none,,1.0,True,0.0,,,3.0,True,0.0,False,,,False,,0,-49.0,-2.644444444444444,-5.0,-1.0,-5.0,2.0,0.0,-5.0,-245.0,-2940.0,69.0,-38.0,-25.0,5.144097222222223,-2.551875000000001,-1.6711111111111112,0.5,1.5,2.0,3.0,-1.0,-1.0,6.25,-4.25,-5.0,1902.0,-1902.0,0.0,16.25,-16.25,-23.0,1,1,1,False,False
A-6dee43,2023-08-12,2024Q4,2024-10-01,2024-12-31,3.0,24.0,2.9894444444444446,0.0,3.0,1.0,0.0,,S-46dfac,Pro,17.0,0.0,0.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,1,-17.0,0.44111111111111123,-2.0,-3.0,-2.0,0.0,0.0,-38.0,-2695.0,-32340.0,43.75,-19.75,-43.0,3.6315277777777775,-0.6420833333333329,-1.8880555555555558,0.5,0.5,1.0,1.0,-1.0,0.0,4.75,-1.75,-3.0,688.0,-688.0,-57.0,32.25,-15.25,14.0,1,0,1,False,False
A-6e08f3,2023-02-27,2024Q4,2024-10-01,2024-12-31,7.0,104.0,8.626111111111111,3.0,9.0,0.0,0.0,,S-2480b0,Basic,13.0,247.0,2964.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,53.0,3.789722222222222,2.0,-4.0,3.0,-1.0,0.0,-5.0,-635.0,-7620.0,71.0,33.0,17.0,5.966388888888889,2.6597222222222223,-0.30166666666666586,0.25,-0.25,0.0,2.5,0.5,3.0,6.5,2.5,2.0,1277.25,-1030.25,247.0,17.25,-4.25,-5.0,0,0,1,False,False
A-6e7827,2023-03-26,2024Q4,2024-10-01,2024-12-31,5.0,49.0,3.186111111111111,5.0,5.0,1.0,0.0,4.0,S-22083e,Pro,17.0,833.0,9996.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,-29.0,-2.7863888888888892,-3.0,-5.0,-2.0,0.0,0.0,6.0,-1356.0,-16272.0,57.25,-8.25,-19.0,4.055208333333333,-0.869097222222222,-0.9330555555555557,0.5,0.5,1.0,5.25,-0.25,2.0,5.0,0.0,0.0,1283.75,-450.75,435.0,16.25,0.75,15.0,1,0,1,False,False
A-6f50ae,2023-09-21,2024Q4,2024-10-01,2024-12-31,10.0,120.0,9.294166666666667,9.0,9.0,3.0,0.0,4.0,S-58b22d,Enterprise,19.0,3781.0,45372.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,3.0,-0.6116666666666664,0.0,4.0,0.0,2.0,0.0,0.0,2850.0,34200.0,110.5,9.5,38.0,9.079791666666667,0.21437500000000043,2.9561111111111114,1.0,2.0,3.0,6.25,2.75,1.0,9.25,-0.25,1.0,3755.75,25.25,3420.0,26.75,-7.75,0.0,0,1,0,False,False
A-6f8ad2,2024-07-09,2024Q4,2024-10-01,2024-12-31,12.0,105.0,9.1175,7.0,9.0,2.0,0.0,5.0,S-aa5012,Basic,41.0,779.0,9348.0,annual,,0.0,False,0.0,,,2.0,True,0.0,False,,,True,,0,-72.0,-6.538055555555555,-4.0,-7.0,-5.0,2.0,0.0,12.0,228.0,2736.0,141.0,-36.0,,12.386527777777777,-3.2690277777777776,,1.0,1.0,,10.5,-3.5,,11.5,-2.5,,665.0,114.0,,35.0,6.0,,1,1,0,False,False
A-700ade,2024-10-31,2024Q4,2024-10-01,2024-12-31,2.0,16.0,1.396388888888889,0.0,2.0,1.0,0.0,,S-15a8c0,Basic,50.0,950.0,11400.0,monthly,,0.0,False,0.0,,,2.0,True,0.0,False,,,True,,1,,,,,,,,,,,16.0,0.0,,1.396388888888889,0.0,,1.0,0.0,,0.0,0.0,,2.0,0.0,,950.0,0.0,,50.0,0.0,,0,0,0,False,False
A-702032,2023-10-03,2024Q4,2024-10-01,2024-12-31,3.0,34.0,2.4130555555555557,1.0,3.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,,,2.0,True,0.0,False,,,False,,0,4.0,-0.32972222222222225,-1.0,1.0,-1.0,-2.0,0.0,-28.0,0.0,0.0,32.0,2.0,17.0,2.5503472222222223,-0.1372916666666666,0.4769444444444446,0.5,-0.5,0.0,0.75,0.25,1.0,2.75,0.25,2.0,1393.0,-1393.0,0.0,14.0,-14.0,0.0,0,0,1,False,False
A-712426,2024-11-10,2024Q4,2024-10-01,2024-12-31,6.0,60.0,6.514444444444444,2.0,5.0,1.0,0.0,4.0,S-fcd231,Enterprise,63.0,0.0,0.0,annual,,3.0,True,0.0,,,2.0,True,0.0,False,,,True,,0,,,,,,,,,,,60.0,0.0,,6.514444444444444,0.0,,1.0,0.0,,2.0,0.0,,5.0,0.0,,0.0,0.0,,63.0,0.0,,0,0,0,False,False
A-712533,2023-07-31,2024Q4,2024-10-01,2024-12-31,9.0,91.0,9.614444444444445,4.0,9.0,2.0,0.0,4.0,S-906b0c,Pro,18.0,882.0,10584.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,48.0,7.087777777777777,5.0,1.0,5.0,1.0,0.0,0.0,-2700.0,-32400.0,73.0,18.0,14.0,5.618194444444445,3.99625,3.9722222222222223,1.0,1.0,2.0,5.5,-1.5,-7.0,7.0,2.0,2.0,1385.5,-503.5,-196.0,25.75,-7.75,-4.0,0,1,1,False,False
