account_id,signup_date,period,period_start,period_end,active_days,usage_count,usage_hours,errors,features_used,tickets_opened,escalations,avg_satisfaction,subscription_id_asof_period_end,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,end_date_inferred,account_churn_event_count_in_period,account_churn_event_in_period,account_churn_event_count_in_next_period,account_churn_event_in_next_period,subscription_ends_in_period,subscription_end_in_period,subscription_ends_in_next_period,subscription_end_in_next_period,active_sub_at_period_end,days_to_contract_end_asof_period_end,satisfaction_missing_flag,usage_count_mom_delta,usage_hours_mom_delta,active_days_mom_delta,errors_mom_delta,features_used_mom_delta,tickets_opened_mom_delta,escalations_mom_delta,seats_mom_delta,mrr_amount_mom_delta,arr_amount_mom_delta,usage_count_roll3_mean,usage_count_vs_roll3_mean,usage_count_roll3_change,usage_hours_roll3_mean,usage_hours_vs_roll3_mean,usage_hours_roll3_change,tickets_opened_roll3_mean,tickets_opened_vs_roll3_mean,tickets_opened_roll3_change,errors_roll3_mean,errors_vs_roll3_mean,errors_roll3_change,features_used_roll3_mean,features_used_vs_roll3_mean,features_used_roll3_change,mrr_amount_roll3_mean,mrr_amount_vs_roll3_mean,mrr_amount_roll3_change,seats_roll3_mean,seats_vs_roll3_mean,seats_roll3_change,usage_drop_flag,tickets_spike_flag,downsell_flag
A-524364,2024-12-31,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-47b86b,Pro,11.0,539.0,6468.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,539.0,0.0,,11.0,0.0,,0,0,0
A-5247b3,2024-03-12,2024-12,2024-12-01,2024-12-31,1.0,18.0,0.15666666666666668,1.0,2.0,0.0,0.0,,S-d0429b,Basic,74.0,1406.0,16872.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-9.0,-2.4325,-2.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,18.333333333333332,-0.33333333333333215,8.0,1.2476851851851851,-1.0910185185185184,-0.8405555555555555,0.0,0.0,0.0,1.6666666666666667,-0.6666666666666667,1.0,2.0,0.0,1.0,1051.3333333333333,354.66666666666674,1064.0,55.333333333333336,18.666666666666664,56.0,1,0,0
A-526d93,2024-04-14,2024-12,2024-12-01,2024-12-31,1.0,14.0,0.5833333333333334,0.0,1.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,False,0.0,False,0.0,False,False,,0,-26.0,-1.0283333333333333,-2.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,35.0,-21.0,-37.0,2.204722222222222,-1.6213888888888883,-3.835833333333333,0.3333333333333333,-0.3333333333333333,0.0,1.3333333333333333,-1.3333333333333333,-3.0,3.0,-2.0,-4.0,272.3333333333333,-272.3333333333333,-817.0,14.333333333333334,-14.333333333333334,-43.0,1,0,0
A-52dd88,2023-02-21,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-36480d,Pro,30.0,1470.0,17640.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-42.0,-4.333333333333333,-3.0,-2.0,-2.0,0.0,0.0,2.0,938.0,11256.0,20.333333333333332,-20.333333333333332,-19.0,1.946481481481481,-1.946481481481481,-1.5061111111111112,0.0,0.0,0.0,2.0,-2.0,-4.0,1.3333333333333333,-1.3333333333333333,-2.0,2193.0,-723.0,-3107.0,27.0,3.0,7.0,1,0,0
A-533452,2024-11-12,2024-12,2024-12-01,2024-12-31,3.0,21.0,2.1805555555555554,0.0,2.0,0.0,0.0,,S-8deb5f,Basic,52.0,988.0,11856.0,annual,,2.0,True,0.0,False,1.0,True,0.0,False,True,,0,4.0,-0.0038888888888890527,1.0,-3.0,-1.0,0.0,0.0,37.0,-1997.0,-23964.0,19.0,2.0,,2.1825,-0.0019444444444447484,,0.0,0.0,,1.5,-1.5,,2.5,-0.5,,1986.5,-998.5,,33.5,18.5,,0,0,1
A-53f4e3,2024-06-14,2024-12,2024-12-01,2024-12-31,3.0,23.0,0.9730555555555556,0.0,3.0,0.0,0.0,,S-559e85,Pro,29.0,1421.0,17052.0,monthly,,1.0,True,0.0,False,0.0,False,0.0,False,True,,0,23.0,0.9730555555555556,3.0,0.0,3.0,0.0,0.0,11.0,1079.0,12948.0,19.333333333333332,3.666666666666668,-12.0,1.1632407407407408,-0.19018518518518523,-1.543611111111111,0.0,0.0,0.0,2.0,-2.0,-6.0,2.0,1.0,0.0,701.6666666666666,719.3333333333334,1079.0,21.666666666666668,7.333333333333332,11.0,0,0,0
A-544d0a,2024-05-02,2024-12,2024-12-01,2024-12-31,3.0,30.0,0.6252777777777778,1.0,3.0,0.0,0.0,,S-778c7e,Enterprise,2.0,398.0,4776.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-23.0,-3.185,-2.0,-3.0,-2.0,0.0,0.0,-1.0,398.0,4776.0,31.333333333333332,-1.3333333333333321,19.0,1.6262037037037038,-1.000925925925926,0.18222222222222229,0.0,0.0,0.0,1.6666666666666667,-0.6666666666666667,1.0,3.0,0.0,2.0,230.66666666666666,167.33333333333334,104.0,3.6666666666666665,-1.6666666666666665,-4.0,1,0,1
A-54d94a,2023-05-01,2024-12,2024-12-01,2024-12-31,3.0,25.0,2.501388888888889,0.0,3.0,0.0,0.0,,S-6d6ab6,Basic,27.0,513.0,6156.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,4.0,2.0855555555555556,1.0,0.0,1.0,0.0,0.0,0.0,-810.0,-9720.0,21.0,4.0,8.0,1.6387962962962963,0.8625925925925928,0.5022222222222223,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.6666666666666665,1.0,1053.0,-540.0,-810.0,27.0,0.0,0.0,0,0,1
A-54ecc2,2023-06-11,2024-12,2024-12-01,2024-12-31,3.0,32.0,2.2205555555555554,1.0,3.0,0.0,0.0,,S-eea643,Enterprise,28.0,5572.0,66864.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,7.0,-0.08083333333333353,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,32.0,1.5073148148148154,0.71324074074074,2.2205555555555554,0.3333333333333333,-0.3333333333333333,-1.0,1.0,0.0,1.0,1.6666666666666667,1.3333333333333333,3.0,5572.0,0.0,0.0,28.0,0.0,0.0,0,0,0
A-558c72,2023-06-01,2024-12,2024-12-01,2024-12-31,1.0,5.0,0.1,3.0,1.0,0.0,0.0,,S-ebbda6,Pro,15.0,735.0,8820.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-6.0,-0.773888888888889,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,-11.666666666666668,-29.0,0.7455555555555556,-0.6455555555555557,-1.1627777777777777,0.0,0.0,0.0,2.0,1.0,0.0,1.6666666666666667,-0.6666666666666667,-2.0,735.0,0.0,0.0,15.0,0.0,0.0,1,0,0
A-55f257,2023-12-21,2024-12,2024-12-01,2024-12-31,6.0,72.0,6.530833333333334,1.0,7.0,0.0,0.0,,S-19edee,Enterprise,21.0,4179.0,50148.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,40.0,2.3297222222222222,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,37.333333333333336,34.666666666666664,64.0,3.9128703703703707,2.617962962962963,5.524166666666667,0.0,0.0,0.0,0.3333333333333333,0.6666666666666667,1.0,3.3333333333333335,3.6666666666666665,6.0,4179.0,0.0,0.0,21.0,0.0,0.0,0,0,0
A-560d27,2024-05-05,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-f3f2bd,Basic,29.0,0.0,0.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,16.0,-16.0,-48.0,1.2691666666666668,-1.2691666666666668,-3.8075,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,-1.6666666666666667,-5.0,1525.6666666666667,-1525.6666666666667,-4577.0,31.333333333333332,-2.333333333333332,6.0,0,0,1
A-56962b,2024-04-09,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-e98121,Enterprise,163.0,32437.0,389244.0,monthly,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,-35.0,-1.0405555555555555,-3.0,-5.0,-2.0,0.0,0.0,0.0,32437.0,389244.0,19.0,-19.0,-22.0,1.1712962962962965,-1.1712962962962965,-2.473333333333333,0.0,0.0,0.0,2.3333333333333335,-2.3333333333333335,-2.0,1.3333333333333333,-1.3333333333333333,-2.0,13474.666666666666,18962.333333333336,24450.0,163.0,0.0,0.0,1,0,0
A-5790f4,2024-12-22,2024-12,2024-12-01,2024-12-31,1.0,7.0,0.9430555555555555,0.0,1.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,3.0,True,0.0,False,1.0,True,0.0,False,False,,0,,,,,,,,,,,7.0,0.0,,0.9430555555555555,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,,0.0,0.0,,0.0,0.0,,0,0,0
A-58b9ff,2024-05-31,2024-12,2024-12-01,2024-12-31,3.0,32.0,0.8538888888888889,0.0,3.0,0.0,0.0,,S-150c8e,Pro,33.0,1617.0,19404.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,10.0,-0.9933333333333334,1.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,28.666666666666668,3.333333333333332,0.0,1.8340740740740742,-0.9801851851851853,-1.9472222222222222,0.0,0.0,0.0,1.3333333333333333,-1.3333333333333333,-2.0,2.6666666666666665,0.3333333333333335,0.0,1154.0,463.0,1389.0,26.0,7.0,21.0,0,0,0
A-592832,2024-09-25,2024-12,2024-12-01,2024-12-31,4.0,47.0,5.8341666666666665,2.0,3.0,0.0,0.0,,S-0c63de,Pro,18.0,882.0,10584.0,annual,,0.0,False,0.0,False,3.0,True,0.0,False,True,,0,27.0,3.9813888888888886,2.0,2.0,1.0,0.0,0.0,0.0,882.0,10584.0,37.333333333333336,9.666666666666664,2.0,3.8867592592592595,1.947407407407407,1.8608333333333333,0.3333333333333333,-0.3333333333333333,-1.0,0.6666666666666666,1.3333333333333335,2.0,3.0,0.0,-1.0,515.6666666666666,366.33333333333337,217.0,23.666666666666668,-5.666666666666668,-17.0,0,0,0
A-59f724,2023-11-03,2024-12,2024-12-01,2024-12-31,1.0,9.0,1.0275,0.0,1.0,1.0,0.0,4.0,S-652885,Basic,18.0,342.0,4104.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-54.0,-3.6608333333333336,-3.0,-6.0,-4.0,1.0,0.0,15.0,342.0,4104.0,26.333333333333332,-17.333333333333332,2.0,2.0958333333333328,-1.0683333333333327,0.4558333333333334,0.3333333333333333,0.6666666666666667,1.0,2.0,-2.0,0.0,2.3333333333333335,-1.3333333333333335,0.0,114.0,228.0,342.0,8.0,10.0,15.0,1,1,0
A-5a184f,2023-06-19,2024-12,2024-12-01,2024-12-31,2.0,17.0,1.2413888888888889,0.0,2.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,False,1.0,True,0.0,False,False,,0,-20.0,-2.3775,-2.0,-2.0,-2.0,0.0,0.0,-36.0,-684.0,-8208.0,38.666666666666664,-21.666666666666664,-45.0,3.2575925925925926,-2.0162037037037037,-3.6711111111111108,0.0,0.0,0.0,2.0,-2.0,-4.0,3.6666666666666665,-1.6666666666666665,-3.0,234.33333333333334,-234.33333333333334,-19.0,12.333333333333334,-12.333333333333334,-1.0,1,0,1
A-5a215a,2024-01-05,2024-12,2024-12-01,2024-12-31,2.0,22.0,2.955,0.0,2.0,1.0,0.0,4.0,S-878fe0,Pro,87.0,4263.0,51156.0,annual,,0.0,False,0.0,False,2.0,True,0.0,False,True,,0,-31.0,-3.1077777777777778,-2.0,-4.0,-3.0,1.0,0.0,0.0,2610.0,31320.0,32.666666666666664,-10.666666666666664,-1.0,3.5547222222222223,-0.5997222222222223,1.3086111111111112,0.3333333333333333,0.6666666666666667,1.0,2.0,-2.0,-2.0,3.3333333333333335,-1.3333333333333335,-1.0,3393.0,870.0,0.0,87.0,0.0,0.0,1,1,0
A-5a3eb9,2023-08-20,2024-12,2024-12-01,2024-12-31,1.0,10.0,1.15,0.0,1.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,False,1.0,True,0.0,False,False,,0,-18.0,0.5966666666666666,-2.0,-4.0,-1.0,0.0,0.0,-18.0,-3582.0,-42984.0,16.666666666666668,-6.666666666666668,-2.0,1.0261111111111108,0.12388888888888916,-0.2250000000000001,0.0,0.0,0.0,2.0,-2.0,-2.0,1.6666666666666667,-0.6666666666666667,-1.0,1327.0,-1327.0,-399.0,13.0,-13.0,-21.0,1,0,1
A-5a92e7,2024-06-11,2024-12,2024-12-01,2024-12-31,4.0,39.0,3.2327777777777778,3.0,4.0,0.0,0.0,,S-51673a,Pro,9.0,0.0,0.0,monthly,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,1.0,-0.6936111111111112,0.0,1.0,0.0,0.0,0.0,0.0,-441.0,-5292.0,37.666666666666664,1.3333333333333357,3.0,3.655092592592593,-0.42231481481481525,-0.5733333333333333,0.3333333333333333,-0.3333333333333333,-1.0,2.0,1.0,2.0,3.6666666666666665,0.3333333333333335,1.0,718.6666666666666,-718.6666666666666,-1715.0,17.666666666666668,-8.666666666666668,-26.0,0,0,1
A-5b051a,2024-08-05,2024-12,2024-12-01,2024-12-31,3.0,36.0,0.5305555555555556,5.0,3.0,0.0,0.0,,S-ad31b0,Pro,22.0,1078.0,12936.0,monthly,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,23.0,0.12972222222222224,2.0,3.0,2.0,0.0,0.0,0.0,660.0,7920.0,16.333333333333332,19.666666666666668,36.0,0.31046296296296294,0.22009259259259262,0.5305555555555556,0.0,0.0,0.0,2.3333333333333335,2.6666666666666665,5.0,1.3333333333333333,1.6666666666666667,3.0,638.0,440.0,660.0,22.0,0.0,0.0,0,0,0
A-5b1bcd,2023-09-16,2024-12,2024-12-01,2024-12-31,3.0,30.0,2.7022222222222223,7.0,3.0,1.0,0.0,5.0,S-e9257d,Pro,73.0,3577.0,42924.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-22.0,-4.406388888888889,-1.0,2.0,0.0,1.0,0.0,0.0,-10950.0,-131400.0,38.333333333333336,-8.333333333333336,-3.0,4.247962962962963,-1.5457407407407406,-0.23083333333333345,0.3333333333333333,0.6666666666666667,1.0,4.666666666666667,2.333333333333333,5.0,3.3333333333333335,-0.3333333333333335,-1.0,10877.0,-7300.0,-10950.0,73.0,0.0,0.0,1,1,1
A-5b4ebb,2024-07-10,2024-12,2024-12-01,2024-12-31,1.0,8.0,1.1955555555555555,0.0,1.0,0.0,0.0,,S-0c9fdd,Pro,30.0,1470.0,17640.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-11.0,-1.1238888888888892,-1.0,0.0,-1.0,-1.0,0.0,-33.0,-11067.0,-132804.0,17.666666666666668,-9.666666666666668,-18.0,1.6816666666666666,-0.48611111111111116,-0.33444444444444454,0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333,-1.0,1.6666666666666667,-0.6666666666666667,-1.0,4802.0,-3332.0,1071.0,38.0,-8.0,9.0,1,0,1
A-5c046d,2024-07-06,2024-12,2024-12-01,2024-12-31,3.0,33.0,1.9072222222222222,1.0,3.0,0.0,0.0,,S-aced77,Enterprise,93.0,18507.0,222084.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,24.0,0.7447222222222221,2.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,33.0,1.023240740740741,0.8839814814814813,1.9072222222222222,0.0,0.0,0.0,1.3333333333333333,-0.33333333333333326,1.0,1.3333333333333333,1.6666666666666667,3.0,18507.0,0.0,0.0,93.0,0.0,0.0,0,0,0
A-5c9849,2024-11-03,2024-12,2024-12-01,2024-12-31,1.0,10.0,0.7972222222222223,0.0,1.0,0.0,0.0,,S-240a09,Pro,19.0,931.0,11172.0,monthly,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,4.0,0.23888888888888893,0.0,0.0,0.0,0.0,0.0,-43.0,-11407.0,-136884.0,8.0,2.0,,0.6777777777777778,0.11944444444444446,,0.0,0.0,,0.0,0.0,,1.0,0.0,,6634.5,-5703.5,,40.5,-21.5,,0,0,1
A-5ed98d,2024-06-22,2024-12,2024-12-01,2024-12-31,2.0,15.0,1.3430555555555554,0.0,2.0,0.0,0.0,,S-5a5338,Basic,38.0,0.0,0.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-16.0,-0.4108333333333334,-2.0,-3.0,-2.0,0.0,0.0,10.0,-1372.0,-16464.0,24.333333333333332,-9.333333333333332,-12.0,1.4816666666666667,-0.13861111111111124,-0.0050000000000001155,0.0,0.0,0.0,1.6666666666666667,-1.6666666666666667,-2.0,2.6666666666666665,-0.6666666666666665,0.0,849.3333333333334,-849.3333333333334,-1176.0,30.0,8.0,14.0,1,0,1
A-5f2961,2024-11-22,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-8cad7b,Basic,16.0,304.0,3648.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-9.0,-1.4225,-1.0,0.0,-1.0,0.0,0.0,9.0,-1089.0,-13068.0,4.5,-4.5,,0.71125,-0.71125,,0.0,0.0,,0.0,0.0,,0.5,-0.5,,848.5,-544.5,,11.5,4.5,,1,0,1
A-5f7781,2024-08-20,2024-12,2024-12-01,2024-12-31,1.0,7.0,0.9916666666666667,1.0,1.0,0.0,0.0,,S-d0bb87,Pro,22.0,1078.0,12936.0,annual,,1.0,True,0.0,False,0.0,False,0.0,False,True,,0,0.0,-0.0952777777777778,0.0,1.0,0.0,0.0,0.0,0.0,-3300.0,-39600.0,4.666666666666667,2.333333333333333,7.0,0.6928703703703704,0.29879629629629634,0.9916666666666667,0.0,0.0,0.0,0.3333333333333333,0.6666666666666667,1.0,0.6666666666666666,0.33333333333333337,1.0,3278.0,-2200.0,-3300.0,22.0,0.0,0.0,0,0,1
A-5fe118,2024-11-07,2024-12,2024-12-01,2024-12-31,1.0,13.0,0.5741666666666667,0.0,1.0,0.0,0.0,,S-6c6e62,Basic,39.0,0.0,0.0,monthly,,1.0,True,0.0,False,0.0,False,0.0,False,True,,0,-1.0,-0.6975,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,13.5,-0.5,,0.9229166666666667,-0.34875,,0.0,0.0,,0.0,0.0,,1.0,0.0,,0.0,0.0,,19.5,19.5,,1,0,0
A-600734,2023-11-14,2024-12,2024-12-01,2024-12-31,4.0,39.0,2.727777777777778,0.0,4.0,0.0,0.0,,S-de9b4b,Pro,36.0,1764.0,21168.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,14.0,1.0561111111111112,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.666666666666668,14.333333333333332,29.0,1.9562962962962962,0.7714814814814817,1.2583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.3333333333333335,3.0,1649.6666666666667,114.33333333333326,343.0,33.666666666666664,2.3333333333333357,7.0,0,0,0
A-625d0b,2024-09-02,2024-12,2024-12-01,2024-12-31,3.0,39.0,2.8680555555555554,1.0,3.0,0.0,0.0,,S-29ec80,Enterprise,9.0,1791.0,21492.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,3.0,0.04944444444444418,0.0,1.0,0.0,-1.0,0.0,0.0,1350.0,16200.0,32.333333333333336,6.666666666666664,17.0,2.3562962962962963,0.511759259259259,1.4858333333333331,0.3333333333333333,-0.3333333333333333,0.0,1.3333333333333333,-0.33333333333333326,-2.0,2.6666666666666665,0.3333333333333335,1.0,1430.0,361.0,-267.0,20.0,-11.0,-33.0,0,0,0
A-659280,2023-11-17,2024-12,2024-12-01,2024-12-31,5.0,45.0,4.315555555555555,1.0,4.0,0.0,0.0,,S-f83141,Basic,17.0,0.0,0.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,19.0,0.601944444444444,3.0,1.0,2.0,0.0,0.0,-45.0,0.0,0.0,29.333333333333332,15.666666666666668,28.0,2.83537037037037,1.480185185185185,3.8386111111111108,0.0,0.0,0.0,0.3333333333333333,0.6666666666666667,1.0,2.3333333333333335,1.6666666666666665,3.0,82.33333333333333,-82.33333333333333,-247.0,30.666666666666668,-13.666666666666668,4.0,0,0,1
A-65a46c,2023-11-04,2024-12,2024-12-01,2024-12-31,4.0,37.0,2.966388888888889,2.0,4.0,1.0,0.0,5.0,S-21bd9b,Pro,35.0,1715.0,20580.0,annual,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,11.0,0.7124999999999999,2.0,2.0,2.0,1.0,0.0,22.0,1715.0,20580.0,28.0,9.0,16.0,2.485925925925926,0.48046296296296287,0.7288888888888891,0.6666666666666666,0.33333333333333337,0.0,1.0,1.0,1.0,2.6666666666666665,1.3333333333333335,2.0,571.6666666666666,1143.3333333333335,1715.0,20.333333333333332,14.666666666666668,22.0,0,1,0
A-65aeb5,2024-01-25,2024-12,2024-12-01,2024-12-31,2.0,30.0,1.7533333333333334,0.0,3.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,1.0,True,0.0,False,2.0,True,0.0,False,False,,0,7.0,0.6780555555555556,0.0,-2.0,1.0,0.0,0.0,-9.0,-171.0,-2052.0,21.666666666666668,8.333333333333332,18.0,1.2117592592592592,0.5415740740740742,0.9466666666666668,0.0,0.0,0.0,1.3333333333333333,-1.3333333333333333,-2.0,2.0,1.0,2.0,114.0,-114.0,-171.0,6.0,-6.0,-9.0,0,0,1
A-65c341,2023-12-26,2024-12,2024-12-01,2024-12-31,1.0,13.0,0.7438888888888889,0.0,1.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,1.0,True,0.0,False,0.0,False,0.0,False,False,,0,13.0,0.7438888888888889,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,8.666666666666668,13.0,0.24796296296296297,0.495925925925926,0.7438888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666667,1.0,729.6666666666666,-729.6666666666666,-2189.0,3.6666666666666665,-3.6666666666666665,-11.0,0,0,0
A-66224b,2024-10-18,2024-12,2024-12-01,2024-12-31,1.0,9.0,0.165,0.0,1.0,0.0,0.0,,S-d859b7,Enterprise,92.0,0.0,0.0,annual,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,-34.0,-3.2005555555555554,-3.0,-3.0,-3.0,-1.0,0.0,-19.0,0.0,0.0,17.333333333333332,-8.333333333333332,9.0,1.1768518518518518,-1.0118518518518518,0.165,0.6666666666666666,-0.6666666666666666,-1.0,1.0,-1.0,0.0,1.6666666666666667,-0.6666666666666667,1.0,6102.666666666667,-6102.666666666667,-18308.0,98.33333333333333,-6.333333333333329,0.0,1,0,1
A-671f31,2024-11-24,2024-12,2024-12-01,2024-12-31,1.0,7.0,0.6397222222222222,0.0,1.0,0.0,0.0,,S-814624,Enterprise,82.0,0.0,0.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-11.0,-0.6002777777777778,-1.0,-2.0,-1.0,0.0,0.0,23.0,-1121.0,-13452.0,12.5,-5.5,,0.939861111111111,-0.30013888888888884,,0.0,0.0,,1.0,-1.0,,1.5,-0.5,,560.5,-560.5,,70.5,11.5,,1,0,1
A-67be94,2023-04-04,2024-12,2024-12-01,2024-12-31,3.0,27.0,3.4141666666666666,0.0,3.0,0.0,0.0,,S-a707da,Pro,26.0,1274.0,15288.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,4.0,0.9066666666666667,1.0,-3.0,1.0,-2.0,0.0,-26.0,-9074.0,-108888.0,23.333333333333332,3.666666666666668,7.0,3.039074074074074,0.37509259259259276,0.2186111111111111,0.6666666666666666,-0.6666666666666666,0.0,1.0,-1.0,0.0,2.3333333333333335,0.6666666666666665,1.0,7323.333333333333,-6049.333333333333,-9074.0,43.333333333333336,-17.333333333333336,-26.0,0,0,1
A-684255,2024-04-14,2024-12,2024-12-01,2024-12-31,1.0,12.0,1.1266666666666667,1.0,1.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,False,1.0,True,0.0,False,False,,0,-3.0,0.16027777777777785,-1.0,0.0,-1.0,0.0,0.0,-28.0,-532.0,-6384.0,28.0,-16.0,-45.0,2.2055555555555553,-1.0788888888888886,-3.3969444444444443,0.0,0.0,0.0,1.3333333333333333,-0.33333333333333326,-1.0,2.6666666666666665,-1.6666666666666665,-4.0,354.6666666666667,-354.6666666666667,-532.0,18.666666666666668,-18.666666666666668,-28.0,1,0,1
A-6843f2,2024-12-10,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-f9b4d8,Pro,21.0,1029.0,12348.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1029.0,0.0,,21.0,0.0,,0,0,0
A-68f37c,2023-07-15,2024-12,2024-12-01,2024-12-31,2.0,15.0,1.756388888888889,0.0,2.0,0.0,0.0,,S-fc8f09,Enterprise,4.0,796.0,9552.0,monthly,,1.0,True,0.0,False,0.0,False,0.0,False,True,,0,-21.0,-0.6275,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,19.666666666666668,-4.666666666666668,7.0,1.5519444444444446,0.20444444444444443,1.2408333333333335,0.3333333333333333,-0.3333333333333333,-1.0,0.3333333333333333,-0.3333333333333333,0.0,2.0,0.0,1.0,796.0,0.0,0.0,4.0,0.0,0.0,1,0,0
A-692f18,2024-03-28,2024-12,2024-12-01,2024-12-31,5.0,47.0,3.0405555555555557,2.0,4.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,1.0,True,0.0,False,1.0,True,0.0,False,False,,0,39.0,2.607222222222222,4.0,2.0,3.0,-1.0,0.0,-10.0,-190.0,-2280.0,31.666666666666668,15.333333333333332,7.0,2.695185185185185,0.34537037037037077,-1.5711111111111107,0.3333333333333333,-0.3333333333333333,0.0,1.6666666666666667,0.33333333333333326,-1.0,3.3333333333333335,0.6666666666666665,-1.0,126.66666666666667,-126.66666666666667,-190.0,6.666666666666667,-6.666666666666667,-10.0,0,0,1
A-6965e1,2024-11-25,2024-12,2024-12-01,2024-12-31,2.0,21.0,1.4808333333333332,1.0,2.0,0.0,0.0,,S-dacc80,Basic,13.0,247.0,2964.0,monthly,,3.0,True,0.0,False,0.0,False,0.0,False,True,,0,12.0,0.25583333333333313,1.0,1.0,1.0,0.0,0.0,13.0,247.0,2964.0,15.0,6.0,,1.3529166666666668,0.12791666666666646,,0.0,0.0,,0.5,0.5,,1.5,0.5,,123.5,123.5,,6.5,6.5,,0,0,0
